place,rating,nickname,review,visited
롯데마트 서대전점,4,민하바라기,가까워서자주가요,2020.08.31
롯데마트 서대전점,4,wjd****,행사를 자주 해서 좋아요,2020.08.31
롯데마트 서대전점,5,아기천사,,2020.08.31
롯데마트 서대전점,5,september,좋아요,2020.08.31
롯데마트 서대전점,4,예둥,주차장이 초보가들어가긴 좁아여 ㅠ,2020.08.31
롯데마트 서대전점,4,클라우드,자주이용해요 좋아요,2020.08.30
롯데마트 서대전점,3,라운,좋아요 ,2020.08.30
롯데마트 서대전점,4.5,bhh****,굿굿,2020.08.30
롯데마트 서대전점,3.5,rhy****,깔끔은 하네오,2020.08.30
롯데마트 서대전점,4.5,토끼구름,좋습니다,2020.08.29
롯데마트 서대전점,5,제니퍼,만족,2020.08.29
롯데마트 서대전점,5,토끼구름,좋습니다,2020.08.29
롯데마트 서대전점,4,알럽 퀸,쇼핑하기좋아요,2020.08.29
롯데마트 서대전점,5,key****,좋아요,2020.08.29
롯데마트 서대전점,4.5,프레숑,물건많고 가격도 착함,2020.08.29
롯데마트 서대전점,5,프레숑,이니스프리도 있어서 참고,2020.08.29
롯데마트 서대전점,5,프레숑,행사 많이해서 좋아요,2020.08.29
롯데마트 서대전점,2.5,Han,불편해옷,2020.08.29
롯데마트 서대전점,5,kyu****,친절해요,2020.08.28
롯데마트 서대전점,4,O2,친절해요,2020.08.28
롯데마트 서대전점,3.5,Ran,좋아요,2020.08.28
롯데마트 서대전점,3.5,귀때기,굿,2020.08.28
롯데마트 서대전점,4,아이들과 행복한 세상,좋아요,2020.08.27
롯데마트 서대전점,5,lovelyj,원하는 물건들이 다 있어서 장보기 좋아요~~!,2020.08.27
롯데마트 서대전점,4,lee****,물가가 싼편입니다,2020.08.26
롯데마트 서대전점,5,win****,굿,2020.08.26
롯데마트 서대전점,5,대박난도토리,좋아요,2020.08.25
롯데마트 서대전점,4,빚이아닌빛,다양해서좋아요~,2020.08.25
롯데마트 서대전점,3,baw****,잘이용하고있습니다.....,2020.08.25
세이브존 대전점,5,pre****,굿,2020.09.23
세이브존 대전점,4,hy3****,좋아요,2020.09.23
세이브존 대전점,4,hy3****,좋아요,2020.09.22
세이브존 대전점,3,sut****,수퍼이용시 편리한점은 넓은 지하주차장,2020.09.21
세이브존 대전점,4.5,cec****,조아요,2020.09.21
세이브존 대전점,4,예원사랑,좋아요,2020.09.19
세이브존 대전점,4,문동순,저렴한가격에좋은제품득템,2020.09.19
세이브존 대전점,2.5,문동순,한끼의식사용으로 먹기,2020.09.18
세이브존 대전점,5,SAERIN,굿,2020.09.18
세이브존 대전점,4,Ashley,좋아요,2020.09.18
세이브존 대전점,3.5,하늘사랑,좋아요,2020.09.18
세이브존 대전점,3,sut****,화장품과 향수...한국화장품,2020.09.17
세이브존 대전점,4,hy3****,좋아요,2020.09.17
세이브존 대전점,4,hy3****,좋아요,2020.09.17
세이브존 대전점,4,hy3****,좋아요,2020.09.17
세이브존 대전점,4,hy3****,좋아요,2020.09.16
세이브존 대전점,5,cec****,조아요,2020.09.16
세이브존 대전점,4.5,cec****,조아요,2020.09.16
세이브존 대전점,4.5,hy3****,좋아요,2020.09.14
세이브존 대전점,4,hy3****,좋아요,2020.09.14
세이브존 대전점,4,hy3****,좋아요,2020.09.14
세이브존 대전점,5,구슬이,반찬 싸고 맛나요~,2020.09.13
세이브존 대전점,4,hy3****,좋아요,2020.09.13
세이브존 대전점,5,kgi****,항상 너무 만족합니다,2020.09.12
세이브존 대전점,4,hy3****,좋아요,2020.09.11
세이브존 대전점,4,hy3****,좋,2020.09.11
세이브존 대전점,4.5,hy3****,좋아요,2020.09.11
세이브존 대전점,4,hy3****,좋아요,2020.09.11
세이브존 대전점,4,hy3****,좋아요,2020.09.11
세이브존 대전점,4,hy3****,좋아요,2020.09.11
세이브존 대전점,5,Ssng,ㅡ,2020.09.10
세이브존 대전점,5,cec****,좋아요,2020.09.10
세이브존 대전점,4,hy3****,좋아요,2020.09.10
세이브존 대전점,4,hy3****,좋아요,2020.09.10
세이브존 대전점,4,hy3****,좋아요,2020.09.10
세이브존 대전점,4,hy3****,좋아요,2020.09.10
세이브존 대전점,3.5,hoy****,한우삼,2020.09.10
세이브존 대전점,5,kka****,먹을 게 많아서 좋아요. 값도 양호합니다.,2020.09.09
세이브존 대전점,4,여름,좋아요,2020.09.09
세이브존 대전점,4,imc****,가까이 있어 편해요,2020.09.06
세이브존 대전점,4,hy3****,좋아요,2020.09.06
세이브존 대전점,4,hy3****,좋아요,2020.09.06
세이브존 대전점,4,미니겅주,사람 많아요,2020.09.06
세이브존 대전점,4,gom****,최근애 생긴 매장인데 좋네요,2020.09.06
세이브존 대전점,3.5,atw****,좋아요,2020.09.05
세이브존 대전점,5,사랑해,저렴해요,2020.09.05
세이브존 대전점,4,ch9****,조아요,2020.09.05
세이브존 대전점,4.5,may****,좋아용,2020.09.04
세이브존 대전점,5,청운,굿,2020.09.03
세이브존 대전점,5,통이,행사를 많이해서 자주 들러요,2020.09.02
세이브존 대전점,3.5,행운,돟아요,2020.09.02
세이브존 대전점,5,aso****,좋아용,2020.09.02
세이브존 대전점,5,aso****,좋아요,2020.09.02
세이브존 대전점,3.5,최유나,"사람이 바글바글해서 바로 나왔어요,,",2020.09.02
세이브존 대전점,4,sli****,좋아요,2020.09.01
세이브존 대전점,5,사랑둥가둥가둥이야,조아요,2020.09.01
세이브존 대전점,5,sjn****,맛이서요~~~,2020.08.31
세이브존 대전점,5,석동근,좋은데요.,2020.08.31
세이브존 대전점,4.5,kj0****,친절해요~,2020.08.31
세이브존 대전점,5,jao****,해물짬뽕이 정말 맛있어요,2020.08.31
세이브존 대전점,4,조난주,맛있어요,2020.08.31
세이브존 대전점,4,hy3****,좋아요,2020.08.30
세이브존 대전점,5,2020,굿,2020.08.29
세이브존 대전점,5,2020,굿,2020.08.29
세이브존 대전점,3,chung 용,계산 직원이 좀더 친절하면 좋을것같네요. 카트도 소독도 안하는것같고ㅠ,2020.08.29
세이브존 대전점,5,shanshan,조아요,2020.08.27
세이브존 대전점,5,dude,갑싸고 좋은 상품이 많다,2020.08.27
세이브존 대전점,5,aso****,조아용,2020.08.26
세이브존 대전점,5,mih****,저렴해요.,2020.08.25
세이브존 대전점,3.5,잇힝,좋아요,2020.08.24
세이브존 대전점,4,원할머니똥쌈,좋아융,2020.08.24
세이브존 대전점,4,초코송이,맛있었어요 근데 코로나영향으로 손님이 없네요,2020.08.24
세이브존 대전점,4.5,임미자,백화점 풀러스 마트입니다,2020.08.24
세이브존 대전점,0.5,앙토끼,모자도 세일한다고 1+1해서 갔더니 행사 지났다고 하나만 팔더만. 또 1+1이라고 붙혀놨네. 시장 비즈니스.,2020.08.24
세이브존 대전점,4,이쭈쭈,서비스 좋고 365일 한다는게 장점입니다글램핑가기 전 쇼핑 잘 하고갑니다,2020.08.23
세이브존 대전점,5,Kang Mi sun,멸치국수 맛있어요,2020.08.23
세이브존 대전점,3,산티아고,팽이버섯 상태가 안좋아요,2020.08.23
세이브존 대전점,5,aso****,좋아요,2020.08.21
세이브존 대전점,4,단순함의 행복,가성비가 정말 좋아요,2020.08.21
세이브존 대전점,0.5,앙토끼,홈플러스 보다 비쌈. 윗분 백화점이라니 ㅎㅎ 자칭 아울렛이구만.,2020.08.19
세이브존 대전점,3.5,라일락,수요장터에 열무가 싸길래,2020.08.19
세이브존 대전점,5,aso****,좋은 품질...,2020.08.17
세이브존 대전점,5,chu****,짱,2020.08.17
세이브존 대전점,4,hou****,.,2020.08.16
세이브존 대전점,5,쭈효니,굿,2020.08.15
세이브존 대전점,4.5,아름다울가,친절해요,2020.08.14
세이브존 대전점,4,aa6****,세일많이하네요,2020.08.14
세이브존 대전점,5,랑갱,가까워서 종종 이용하는데 가끔 특가행사 유용합니다,2020.08.13
세이브존 대전점,4,tmz****,자주 가는 곳~~,2020.08.12
세이브존 대전점,4,hyo****,좋아요^^,2020.08.12
세이브존 대전점,4.5,aso****,항상 잘 사용중,2020.08.12
세이브존 대전점,3.5,나우,단골이네요,2020.08.11
세이브존 대전점,4.5,노력맨01089443907,좋아요 감사합니다 맛나요,2020.08.11
세이브존 대전점,5,cec****,정말 좋아요,2020.08.11
세이브존 대전점,4,ㄹㄹㄹㄹㄹㄹ,좋아요,2020.08.10
세이브존 대전점,3,lbs****,과일이 안좋아요,2020.08.10
세이브존 대전점,5,쭈효니,굿,2020.08.10
세이브존 대전점,5,shanshan,굿,2020.08.10
세이브존 대전점,5,변덕좽이,슈퍼에서 세일하는건 싸요,2020.08.09
세이브존 대전점,4,aso****,포인트주세영,2020.08.09
롯데마트 대덕점,4,크로바,좋아요~~,2020.09.24
롯데마트 대덕점,4,베이지,좋아요,2020.09.23
롯데마트 대덕점,4.5,베이지,좋아요,2020.09.23
롯데마트 대덕점,4,초리,여유롭게 쇼핑할 수 있어요,2020.09.23
롯데마트 대덕점,4,mc8****,좋아요,2020.09.23
롯데마트 대덕점,5,달려라캔디,굿,2020.09.23
롯데마트 대덕점,5,달려라캔디,굿,2020.09.23
롯데마트 대덕점,5,달려라캔디,굿,2020.09.23
롯데마트 대덕점,5,달려라캔디,굿,2020.09.23
롯데마트 대덕점,5,tae****,할인행사 많아서 좋아요,2020.09.23
롯데마트 대덕점,5,hai****,감사합니다,2020.09.23
롯데마트 대덕점,4.5,핑구,자주감,2020.09.22
롯데마트 대덕점,4,김보미,동네에 큰 마트가 있어 장난감 사러 갈때 좋아요,2020.09.22
롯데마트 대덕점,5,박효진,ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,2020.09.22
롯데마트 대덕점,4,don****,자주가요~^^,2020.09.22
롯데마트 대덕점,5,사랑해,야채가 싱싱해요,2020.09.22
롯데마트 대덕점,5,sul****,좋아요,2020.09.21
롯데마트 대덕점,4,hyororo,볼거많다 유니클로 테크로 롯마~ 득템ㅁㅁㅁㅁ세일템,2020.09.21
롯데마트 대덕점,4,hyororo,짱신기한 #스펀지캡슐 ㅋㅋ,2020.09.21
롯데마트 대덕점,4,hyororo,테크노 롯마 볼거많음 ㅋ,2020.09.21
롯데마트 대덕점,4.5,영제로,좋아요~~~,2020.09.21
롯데마트 대덕점,4,qaz****,새일품목도 늘어나고 굿,2020.09.21
롯데마트 대덕점,4,qaz****,가격이 저렴하고 좋아요,2020.09.21
롯데마트 대덕점,4,건강이08최고야10,친절하고 맛있어요그런데 돈까스 기름이 더 빠지면 좋을거같아요,2020.09.20
롯데마트 대덕점,2,don****,다른곳보다 비싸네요,2020.09.20
롯데마트 대덕점,4,don****,자주 이용하는곳이에요,2020.09.20
롯데마트 대덕점,2.5,hjl****,좋아용,2020.09.20
롯데마트 대덕점,4.5,핑구,자주 가요~~,2020.09.20
롯데마트 대덕점,5,nie****,좋아요,2020.09.20
롯데마트 대덕점,5,nie****,좋아요,2020.09.20
롯데마트 대덕점,5,후훙,제 관점에선 여기 지점이 신선하고 상품 종류도 많아서 자주 이용해요~ 타 마트 갔다가 다시 들리곤합니다^^,2020.09.20
롯데마트 대덕점,3.5,메이짱,좋아요,2020.09.20
롯데마트 대덕점,4.5,cec****,편리해요,2020.09.20
롯데마트 대덕점,4,cii****,네,2020.09.20
롯데마트 대덕점,5,tmEuddjaak,편리해요~,2020.09.19
롯데마트 대덕점,4.5,호히호히,좋아요,2020.09.19
롯데마트 대덕점,5,좋은날,#굿,2020.09.19
롯데마트 대덕점,5,숨은진주,좋아요~,2020.09.19
롯데마트 대덕점,4,don****,쇼핑하기좋아요,2020.09.19
롯데마트 대덕점,4,cii****,롯데마트,2020.09.19
롯데마트 대덕점,5,sul****,저렴,2020.09.19
롯데마트 대덕점,3.5,베이지,좋아요,2020.09.19
롯데마트 대덕점,5,아마리인,언제나 좋아요!,2020.09.19
롯데마트 대덕점,4.5,싱그림,낼 일요일 빠른 쇼핑,2020.09.19
롯데마트 대덕점,4,cii****,저렴해요,2020.09.18
롯데마트 대덕점,5,yoh****,좋아요,2020.09.18
롯데마트 대덕점,5,ssd****,굿,2020.09.18
롯데마트 대덕점,4,줄리언대왕,저렴하게 살 수 있어요 ㅎㅎ,2020.09.18
롯데마트 대덕점,5,can****,좋아요,2020.09.18
롯데마트 대덕점,4.5,싱그림,요즘 과일 너무 비싼듯,2020.09.18
롯데마트 대덕점,5,도,여기 음쓰 통채로 버리는 봉투잇네요 ㅋㅋㅋ 사봄,2020.09.18
롯데마트 대덕점,3,skt****,좋아요,2020.09.18
롯데마트 대덕점,4,gim****,가까워서 많이 이용해요,2020.09.18
롯데마트 대덕점,5,빈은콩,좋아요~,2020.09.17
롯데마트 대덕점,4.5,이유경,주5회 가는마트,2020.09.17
롯데마트 대덕점,4.5,kim****,조아요 자주 방문해서 장봐오지롱 여기가 가까우님게요 젛아요,2020.09.17
롯데마트 대덕점,3.5,베이지,좋아요,2020.09.17
롯데마트 대덕점,5,졸귀탱,상품이많지는않지만자주이용합니다~,2020.09.17
롯데마트 대덕점,3,팜프파탈,계산대 여사님 불친절,2020.09.17
롯데마트 대덕점,4,don****,쇼핑하기 좋아요,2020.09.17
롯데마트 대덕점,0.5,하나비2,과일  살려구 갔다가  불친절함신선도 저하  기분 나빠  물만사서  왔네요개선이 필요하네요,2020.09.16
롯데마트 대덕점,4,노송,친절,2020.09.16
롯데마트 대덕점,3.5,kss****,싸고 조아요,2020.09.16
롯데마트 대덕점,5,sul****,저렴,2020.09.16
롯데마트 대덕점,5,sul****,친절,2020.09.16
롯데마트 대덕점,2.5,mim****,굿,2020.09.15
롯데마트 대덕점,3,mim****,굿,2020.09.15
롯데마트 대덕점,3,hyu****,좋다,2020.09.15
롯데마트 대덕점,4.5,이주연,친절해요,2020.09.15
롯데마트 대덕점,4,jhw****,친절해요,2020.09.15
롯데마트 대덕점,4,pol****,집에서 그리 멀지 않은 곳에 위치한 다이소에서 가성비 좋은 것을 자주 이용합니다.,2020.09.15
롯데마트 대덕점,3.5,장군파,.,2020.09.15
롯데마트 대덕점,4.5,싱그림,맥주계산실수할뻔,2020.09.15
롯데마트 대덕점,4.5,핑구,다이소~,2020.09.15
롯데마트 대덕점,3,skt****,좋아요,2020.09.15
롯데마트 대덕점,5,별,위치가 좋네요 자주가요,2020.09.15
롯데마트 대덕점,3.5,메이짱,좋아요,2020.09.15
롯데마트 대덕점,3,메이짱,좋아요,2020.09.15
롯데마트 대덕점,4.5,널스일용엄니,직원들도 다 친절해요,2020.09.15
롯데마트 대덕점,5,아마리인,굿굿,2020.09.15
롯데마트 대덕점,5,sul****,저렴,2020.09.14
롯데마트 대덕점,3.5,cog****,좋아요,2020.09.14
롯데마트 대덕점,4.5,싱그림,무인계산좋음,2020.09.14
롯데마트 대덕점,5,hun****,소고기 맛있어요,2020.09.14
롯데마트 대덕점,4,bak****,좋숩니다,2020.09.14
롯데마트 대덕점,4,mc8****,좋아요,2020.09.14
롯데마트 대덕점,5,별,집근처에 대형마트가 롯데마트뿐,2020.09.14
롯데마트 대덕점,3,skt****,좋아요,2020.09.14
롯데마트 대덕점,5,sim,직원분이 매우친절했어요,2020.09.14
롯데마트 대덕점,5,tae****,롯데마트~~~~,2020.09.13
롯데마트 대덕점,3.5,mc8****,좋아요,2020.09.13
롯데마트 대덕점,3.5,007****,좋아요,2020.09.12
롯데마트 대덕점,4.5,dk6****,좋아요,2020.09.12
롯데마트 대덕점,5,흑곰,가까운 곳에 있어서 편리하고 좋아요,2020.09.12
롯데마트 대덕점,5,tae****,롯데마트~~~~~~,2020.09.12
롯데마트 대덕점,4,장군파,.,2020.09.12
롯데마트 대덕점,5,좋은날,#굿,2020.09.12
롯데마트 대덕점,4,싸구리,좋아요,2020.09.12
롯데마트 대덕점,4.5,핑구,가까워서 자주 가는곳이에요~,2020.09.12
롯데마트 대덕점,4.5,싱그림,비가와도 여기,2020.09.12
홈플러스 대전둔산점,5,후리지아,품목도 많고 저렴해서 좋았어요,2020.09.24
홈플러스 대전둔산점,5,송현맘,,2020.09.24
홈플러스 대전둔산점,5,뉴지나,크고 종류도 많고 친절하세요,2020.09.23
홈플러스 대전둔산점,4,참솔,좋아요,2020.09.23
홈플러스 대전둔산점,5,키이새,차맛있어요,2020.09.23
홈플러스 대전둔산점,5,정진아87,굿,2020.09.22
홈플러스 대전둔산점,4,가나다같이,ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,2020.09.21
홈플러스 대전둔산점,4.5,sae****,좋아유,2020.09.21
홈플러스 대전둔산점,5,flute미연,굿,2020.09.21
홈플러스 대전둔산점,4,예원사랑,좋아요,2020.09.20
홈플러스 대전둔산점,5,naw****,좋아요,2020.09.19
홈플러스 대전둔산점,4.5,naw****,좋아요,2020.09.19
홈플러스 대전둔산점,4,Yeunhee Hwang,좋아요!!,2020.09.19
홈플러스 대전둔산점,3,kst****,ㅇ,2020.09.18
홈플러스 대전둔산점,2.5,j09****,",",2020.09.18
홈플러스 대전둔산점,5,밍자,친절해요 ~ 좋아요 ~,2020.09.18
홈플러스 대전둔산점,5,lmj****,좋아요.,2020.09.18
홈플러스 대전둔산점,5,lmj****,좋아요,2020.09.18
홈플러스 대전둔산점,4,예원사랑,좋아요,2020.09.18
홈플러스 대전둔산점,4,경태아빠,괜찮아요,2020.09.18
홈플러스 대전둔산점,4,21c****,좋아요,2020.09.17
홈플러스 대전둔산점,5,날다,친절하고 종류가 많다,2020.09.17
홈플러스 대전둔산점,4.5,작은아씨들,빵 사러갔어요,2020.09.17
홈플러스 대전둔산점,4.5,sjh****,정말 좋아요,2020.09.17
홈플러스 대전둔산점,3,송이,0,2020.09.17
홈플러스 대전둔산점,4.5,cec****,굿,2020.09.17
홈플러스 대전둔산점,5,cos****,좋아요 쇼핑하기 좋아요,2020.09.17
홈플러스 대전둔산점,5,투택맘,좋아요,2020.09.16
홈플러스 대전둔산점,5,alt****,항상가는 홈플좋아요,2020.09.16
홈플러스 대전둔산점,4,blossom,저렴하고 좋아요,2020.09.16
홈플러스 대전둔산점,5,ksj****,좋아요,2020.09.16
홈플러스 대전둔산점,5,bla****,고기아저씨가 참 착하셔요,2020.09.15
홈플러스 대전둔산점,4,찌루,좋아요,2020.09.15
홈플러스 대전둔산점,5,rattegirl,.,2020.09.15
홈플러스 대전둔산점,4.5,노력맨01089443907,좋아요 감사합니당 또가요,2020.09.14
홈플러스 대전둔산점,4,par****,좋은 마트에요,2020.09.14
홈플러스 대전둔산점,5,복운의여왕,좋아요,2020.09.14
홈플러스 대전둔산점,4,sue****,좋아요,2020.09.12
홈플러스 대전둔산점,5,해바라기,팬틴트리트먼트행사좋아요,2020.09.12
홈플러스 대전둔산점,4,빙봄,와인사로옴,2020.09.12
홈플러스 대전둔산점,4,jin****,Good,2020.09.12
홈플러스 대전둔산점,5,sjh****,좋은데 곧 없어진다고 ㅠ,2020.09.11
홈플러스 대전둔산점,4,cut****,쇼핑하기 좋아요,2020.09.11
홈플러스 대전둔산점,4.5,lmj****,좋아요,2020.09.11
홈플러스 대전둔산점,5,lmj****,좋아요.,2020.09.11
홈플러스 대전둔산점,4.5,cec****,조아요,2020.09.11
홈플러스 대전둔산점,4,Yeunhee Hwang,좋아요!!!ㅋㅋ,2020.09.10
홈플러스 대전둔산점,5,예쁜이,좋아요,2020.09.10
홈플러스 대전둔산점,5,sjh****,크고 좋아요,2020.09.09
홈플러스 대전둔산점,4,san****,저렴하게 세일하니 좋아요,2020.09.09
홈플러스 대전둔산점,4.5,luosavid,마트는 언제나 옳죠ㅎㅎ 아쉬웠던건 생크림 사러 갔는데 매진이여서 아쉬웠어요,2020.09.08
홈플러스 대전둔산점,3.5,우아2,편리해요,2020.09.08
홈플러스 대전둔산점,4,경태아빠,괜찮아요,2020.09.08
홈플러스 대전둔산점,5,amb****,굿,2020.09.08
홈플러스 대전둔산점,4,ljs****,굿굿,2020.09.07
홈플러스 대전둔산점,4,par****,좋아요 자주 방문해요,2020.09.07
홈플러스 대전둔산점,4,사실상,홈쁘락찌,2020.09.07
홈플러스 대전둔산점,5,sos****,싸고 좋아요,2020.09.07
홈플러스 대전둔산점,5,아름다울가,늦게까지 해서 좋아요,2020.09.06
홈플러스 대전둔산점,3.5,tmz****,자주 가는 곳이에요,2020.09.06
홈플러스 대전둔산점,5,tna****,저렴하고 알차고 홈플러스 좋아요 ㅎㅎ,2020.09.06
홈플러스 대전둔산점,3,bba****,좋아요 ㅎㅎㅎㅎㅎㅎㅎ,2020.09.06
홈플러스 대전둔산점,5,ELIZABETHKJH,ㄱ,2020.09.05
홈플러스 대전둔산점,5,금 빛,더페이스샵 세일중,2020.09.05
홈플러스 대전둔산점,4,금 빛,가까운곳에 대형마트 있어 좋아요,2020.09.05
홈플러스 대전둔산점,4.5,아마리인,방문하기 좋은곳,2020.09.04
홈플러스 대전둔산점,5,cec****,조아요,2020.09.03
홈플러스 대전둔산점,5,liv****,티라미수 맛있어요,2020.09.03
홈플러스 대전둔산점,3.5,Max Kim,주차공간 많아요 ㅎ,2020.09.03
홈플러스 대전둔산점,4.5,LAON VIOLIN,안없어지면 좋겠어요,2020.09.02
홈플러스 대전둔산점,4.5,jin****,다양해서 조아요,2020.09.02
홈플러스 대전둔산점,4.5,qud****,호주산 고기 괜찮아요,2020.09.01
홈플러스 대전둔산점,5,qud****,그릇이 예뻐요,2020.09.01
홈플러스 대전둔산점,4,jin****,다양해서  좋아요,2020.09.01
홈플러스 대전둔산점,5,jin****,다양해요,2020.09.01
홈플러스 대전둔산점,4.5,jin****,좋아요,2020.09.01
홈플러스 대전둔산점,4.5,jin****,다양해서 좋아요,2020.09.01
홈플러스 대전둔산점,4,초코송이,닭강정사러갂다왔어요,2020.09.01
홈플러스 대전둔산점,4,박미옥,마잇어요,2020.09.01
홈플러스 대전둔산점,4,경태아빠,괜찮아요,2020.09.01
홈플러스 대전둔산점,4.5,qud****,늘 가요,2020.08.31
홈플러스 대전둔산점,4,태태맘,좋아요,2020.08.30
홈플러스 대전둔산점,4,YDV,조아요,2020.08.30
홈플러스 대전둔산점,5,비나,#대전둔산점 #홈플러스 #양송이 구입!,2020.08.30
홈플러스 대전둔산점,4,LARGO,점보 골드키위 8개 10990원으로 다른곳 보다 저렴해요,2020.08.30
홈플러스 대전둔산점,4,num****,생각보다 늦은시간에 장볼수도있어서 너무좋아요~~,2020.08.29
홈플러스 대전둔산점,3,jhw****,좋아요,2020.08.29
홈플러스 대전둔산점,4.5,이주연,친절해요,2020.08.29
홈플러스 대전둔산점,5,irl****,좋어요좋아요좋아요좋아요,2020.08.29
홈플러스 대전둔산점,3,곧 미녀,좋아요,2020.08.29
홈플러스 대전둔산점,5,작은아씨들,치즈케익 맛있어요,2020.08.28
홈플러스 대전둔산점,4.5,chi****,굿,2020.08.27
홈플러스 대전둔산점,5,해바라기,집에서 편하게 쇼핑해서 좋아요,2020.08.27
홈플러스 대전둔산점,4.5,cec****,좋아요,2020.08.27
홈플러스 대전둔산점,3,미르,좋아요 ㅎㅎㅎㅎㅎㅎ,2020.08.27
홈플러스 대전둔산점,3,미르,좋아요  ㅎㅎㅎㅎㅎ,2020.08.27
홈플러스 대전둔산점,3.5,bba****,좋아요 ㅎㅎㅎㅎㅎ,2020.08.27
홈플러스 대전둔산점,3,bba****,좋아요 ㅎㅎㅎㅎㅎㅎㅎ,2020.08.27
홈플러스 대전둔산점,5,rlauswl,좋아요 안없어졌으면 좋겠어요,2020.08.27
홈플러스 대전둔산점,4.5,rattegirl,좋아요,2020.08.26
언양기와집불고기,4,희원킴,#언양맛집 #언양불고기 #울주군맛집,2020.09.21
언양기와집불고기,4.5,yjy****,깔끔하고 정갈한 맛이였어요!,2020.09.21
언양기와집불고기,5,샤샤샤,불곡집쓰 맛있지,2020.09.21
언양기와집불고기,5,러닝v,너무맛있어요~ 그치만 가격이 좀 있다는거ㅜㅜ,2020.09.20
언양기와집불고기,4,tae****,좋아요.,2020.09.19
언양기와집불고기,4,내맘같지않아,맛잇어요,2020.09.19
언양기와집불고기,4,백야,불고기는 맛있었는데 밑반찬은 별루 였고요 청결상태도 불결해 보여서 1점 감점,2020.09.19
언양기와집불고기,4,하늘사랑,맛있어요,2020.09.19
언양기와집불고기,4.5,kim****,좋아요,2020.09.18
언양기와집불고기,0.5,ljk****,"별 반개도 아까운집고기는 모두 갈기갈기 찢어져(?) 아니 부스러기 나 있고 육즙이라고는 찾아볼 수도 없을 정도로 말라있습니다. 아마도 오래된걸 데워서 준것같은.... 물막국수는 사다쓰시는것 같은데 요즘 마트제품도 저렇게 질기고 맛없지 않을걸요? 막국수 사이즈도 너무 작은그릇에, 게다가 고기시키고 시키는건데 5천원은 좀 심하지 않나싶어요. 풋고추가 제일 맛있었어요🙄",2020.09.16
언양기와집불고기,5,천연사랑,비싸고 양적어요,2020.09.13
언양기와집불고기,5,ibk****,좋아요,2020.09.13
언양기와집불고기,3,염현아,웨이팅이 무지하게 길어요 사람도많고 엄청특별한맛은 아니였지만 언양온김에 불고기 먹어봤는데 밑반찬도 깔끔하고 맛있어요!정갈하고 분위기는 참 좋아요^^,2020.09.13
언양기와집불고기,4,304****,조아요,2020.09.12
언양기와집불고기,5,nab****,"맛있게 잘먹었어요. 출입명부, 열체크, 테이블 띄우기가 잘지켜져서 안심하고 먹었답니다.",2020.09.12
언양기와집불고기,5,버들,고기 맛있어오ㅡ,2020.09.12
언양기와집불고기,5,얍얍이 얍얍이,불고기맛있음옛날보다 친절해진듯,2020.09.12
언양기와집불고기,5,쵸코핑크,언양불고기는 여기!#언양불고기맛집#언양가볼만한곳,2020.09.11
언양기와집불고기,4,eon****,맛있어요,2020.09.08
언양기와집불고기,4,you****,굿,2020.09.07
언양기와집불고기,5,gmc****,맛있고 일하시는분들도 다 친절하세요!,2020.09.06
언양기와집불고기,5,hj,!!!!!!!!!!,2020.09.05
언양기와집불고기,4.5,lif****,좋아요,2020.09.05
언양기와집불고기,5,dms****,고기너무간도적당하고 맛잇어요!!,2020.09.02
언양기와집불고기,4,fly****,진짜 맛있어요,2020.08.30
언양기와집불고기,5,Rafael,분위기도 맛도 친절함도 최고입니다👍,2020.08.26
언양기와집불고기,3,Fantazije,막국수는 쫌...... 에이구,2020.08.26
언양기와집불고기,4,제로마,맛있어요ㅎ,2020.08.24
언양기와집불고기,4,햇님달님,불향도 나고 맛있게먹었어요 친절하시고 육회도 잘 먹고왔어요 된찌도 밥한그릇하고,2020.08.24
언양기와집불고기,1,캐슬,가격대비 진짜 별로예요.. 밑반찬 최악.. 먹을거 하나도 없고 된장찌개는 왜 삼천원이나 받는지 이해 안 되네요.. 일단 그냥 불고기 무난한 맛인데 비싸요 언양까지와서 굳이..?,2020.08.24
언양기와집불고기,5,sunday morning,가격은 좀 있지만 너무 맛있습니다.... 육회 다음에 꼭 먹어볼게요..,2020.08.23
언양기와집불고기,5,chl****,맛있어요,2020.08.22
언양기와집불고기,5,소피아,맛있어요,2020.08.22
언양기와집불고기,4.5,355****,맛있어요,2020.08.22
언양기와집불고기,4,i일,육회 꼭 시켜 드세요! 육회 맛잇어욤언양 불고기도 맛잇어요 개인적으로 육회가 더 존맛탱반찬도 깔끔하고 맛잇어요비빔막국수는 퍼져서 나오고 양념은 딱히 비추된장찌개 멸치베이스고 무난합니다 직원들도 친절하고 코로나로 자리 최대한 떨어져 앉게 해주신것도 좋앗어요 직원들도 모두 마스크 착용햇거요,2020.08.21
언양기와집불고기,5,가자,"와 ㅜㅜㅜㅜ 불고기 기대하고 갔는데, 육회가 진짜 너무 맛있음 ㅠㅠㅠㅠ 직원분들 다 친절하시구... 된장찌개도 맛있음ㅜㅜ 근데 비빔막국수는 퍼져서 나와서 좀 아쉬웟음 ㅜㅜ",2020.08.21
언양기와집불고기,5,민지,너무 맛있었어요!!,2020.08.21
